<div>広がる</div>,ひろがる,[0],<div>[自動1](面积、范围）扩大，扩展；（规模）扩大</div>,<div>△視野が広がった。/视野扩大了。</div><div>△事業がますます広がる。/事业规模越来越大。</div>,,,[sound:広がる.mp3],,
<div>広げる</div>,ひろげる,[0],<div>[他動2]打开，展开；扩展</div>,<div>△机に地図を広げる。/在桌子上打开地图。</div><div>△知識を広げる。/扩展知识。</div>,,,[sound:広げる.mp3],,
<div>広埸</div>,ひろば,①,[名]广场,△駅前広場/站前广场,,,[sound:広場.mp3],,
<div>広まる</div>,ひろまる,③[0],<div>[自動1]扩大;传播，蔓延</div>,△知識が広まる。/知识扩大。,,,[sound:広まる.mp3],,
<div>広める</div>,ひろめる,③,[他動2]推广;传播,△スポーツを広める。/推广体育运动。,,,[sound:広める.mp3],,
<div>〜品</div>,〜ひん,,[接尾]……物品,<div>△輪入品/进ロ商品</div>,,,,,
<div>敏感</div>,びんかん,[0],[名•ナ形]敏感,灵敏,△寒さに敏感だ。/对寒冷反应敏锐。,鈍感（どんかん）[0][名•ナ形]感觉迟钝，反应慢,,[sound:敏感.mp3],,
<div>品質</div>,ひんしつ,[0],[名]质量,<div>△最上の品質/最好的质量</div>,,,[sound:品質.mp3],,
<div>ピンポン</div>,ピンポン,①,[名]乒乓球,△ピンポンをする。/打乒乓球。,<div>卓球(たっきゅう）[0] [名]乒乓球&nbsp;</div>,,[sound:ピンポン.mp3],,
<div>不〜</div>,ふ〜,,[接頭]不…,<div>△不可能/不可能</div><div>△不注意/不注意；不小心</div>,,,,,
<div>府</div>,ふ,①,<div>[名](地方行政区单位）府；政府机关）部门</div>,<div>△大阪府/(日本地名）大阪府</div><div>△総理府/总理府</div>,都（と）①[名](表示行政区域的）都，东京都;京城，都市&nbsp;,,[sound:府.mp3],,
<div>〜部</div>,〜ぶ,,<div>接尾]···部；（书、报等）···册,···份</div>,<div>△テニス部/网球社团</div><div>△資料を30部コピーする。/把资料复印30份。</div>,,,,,
<div>file</div>,ファイル,①,[名]文件夹;文件,<div>△ファイルを整理する。/整理文件。&nbsp;</div>,,,[sound:ファイル.mp3],,
fashion,ファッション,①,[名]样式；时兴，&nbsp;流行,<div>△ファッションショー/时装表演</div>,,,[sound:ファッション.mp3],,
<div>fan</div>,ファン,①,[名]换气机,风扇；粉丝,<div>△電気ファン/电扇</div><div>△野球ファン/棒球迷</div>,,,[sound:ファン.mp3],,
<div>不安</div>,ふあん,[0],[名•ナ形]不放心；不稳定,△不安な気持ち/不安的心情,<div>安定（あんてい）[0][名•自動3]稳定;安稳</div><div>心配（しんぱい）[0][名•ナ形•自他動3]不安，不放心</div>,,[sound:不安.mp3],,
<div>不安定</div>,ふあんてい,<div>②</div>,[名•ナ形]不稳定,<div>△不安定な生活/不稳定的生活.</div><div>△天候が不安定だ。/天气不稳定。</div>,,,[sound:不安定.mp3],,
<div>風景</div>,ふうけい,①,[名]风景，景色,,<div>景色（けしき）①[名]风景，景色</div>,,[sound:風景.mp3],,
<div>夫婦</div>,ふうふ,<div>①</div>,[名]夫妇，夫妻,△夫婦になる。/结为夫妻。,,,[sound:夫婦.mp3],,
<div>ferry</div>,フェリー,①,[名]渡ロ；渡船,<div>△フェリー•ボ一卜/渡船&nbsp;</div>,,,[sound:フェリー.mp3],,
<div>増える</div>,ふえる,②,[自動2]增加,增多,△体重が增える„/体重增加。,增やす(ふやす）②[他動1]增加.繁殖,,[sound:増える.mp3],,
<div>部下</div>,ぶか,①,[名]部下,下属,△信頼できる部下/可以信任的部下,,,[sound:部下.mp3],,
<div>部活</div>,ぶかつ,[0],[名]社团活动,△部活に参加する。/参加社团活动。,,,[sound:baidu-641a8202-f85f195b-dbce17e7-43e96de4-0ab05d1c.mp3],,
不可能,ふかのう,[2],[名·ナ形]不可能，做不到,<div>△実現不可能だ。/不可能实现。&nbsp;</div>,,,[sound:baidu-d2d16907-669a7fbb-4c3834df-a73a87a6-217b019c.mp3],,
<div>深まる</div>,ふかまる,③,[自動1]加深,变深,△秋が深まる。/秋色渐浓。,,,[sound:深まる.mp3],,
<div>深める</div>,ふかめる,③,[他動2]加深,加强,<div>△理解を深める。/加强理解。</div>,,,[sound:深める.mp3],,
<div>吹き込む</div>,ふきこむ,③[0],<div>&nbsp;[自他動1](自）(雨、雪等）刮进；（他)灌输</div>,<div>△窓から風が吹き込む。/从窗户刮进来风。</div><div>△大学生に新思想を吹き込む。/对大学生灌输新思想。</div>,,,[sound:吹き込む.mp3],,
<div>吹き出す</div>,ふきだす,③[0],<div>[自他動1](自）刮起来；（他)开始吹(笛子等）</div>,<div>△風が吹き出す。/成刮起来。</div><div>△笛を吹く出した。/吹起笛子来了。&nbsp;</div>,,,[sound:吹き出す.mp3],,
<div>普及</div>,ふきゅう,[0],[名·自動3]普及,△テレビが普及した。/电视普及了。&nbsp;,,,[sound:普及.mp3],,
<div>付近</div>,ふきん,①②,[名]附近,△公園の付近/公园附近。,,,[sound:付近.mp3],,
<div>拭く</div>,ふく,[0],[他動1]擦,抹,△雑巾で机を拭く。/用抹布擦桌子。,,,[sound:拭く.mp3],,
<div>複雑</div>,ふくざつ,[0],[名•ナ形]复杂,△複雑な問題/复杂的问题,簡単(かんたん）[0][ナ形]简单&nbsp;,,[sound:baidu-527d120c-cb0db115-50f286c3-bbc3c5f0-6cfe6c1b.mp3],,
<div>副作用</div>,ふくさよう,③,[名]副作用,<div>△ほとんどの薬に副作用がある。/大多数的</div><div>药都有副作用。&nbsp;</div>,,,[sound:副作用.mp3],,
<div>服装</div>,ふくそう,[0],[名]服装,穿着,<div>△服装に合うアクセサリー/与服装相称的配饰</div>,<div>衣装(いしょう）①[名]服装,戏服&nbsp;</div>,,[sound:服装.mp3],,
<div>含む</div>,ふくむ,②,[他動1]含有,包括;怀有,<div>△交通費を含む。/包括交通费（在内）。</div><div>△恨みを含む。/怀恨。</div>,,,[sound:含む.mp3],,
<div>含める</div>,ふくめる,③,[他動2]包含，包括,△子どもを含めて5人だ。/包括孩子一共5人。,,,[sound:含める.mp3],,
<div>袋</div>,ふくろ,③,[名]带子，ロ袋,△ビニール袋/塑料袋,,,[sound:袋.mp3],,
<div>不幸</div>,ふこう,①[0]②,[名•ナ形]不幸，倒霉,△不幸を招く。/招致不幸。,,,[sound:不幸.mp3],,
<div>不合格</div>,ふごうかく,②,[名]不合格,<div>△彼は面接試験で不备格を取った。/他面试不合格。</div>,<div>合格（ごうかく）[0][名•自動3]合格</div><div>落第（らくだい）[0][名•自動3]落第，考试不及格</div>,,[sound:不合格.mp3],,
<div>不公平</div>,ふこうへい,②,[名•ナ形]不公平,△不公平な极い/不公平的待遇,,,[sound:不公平.mp3],,
<div>無事</div>,ぶじ,[0],[名•ナ形]平安,太平无亊,△無事に帰る。/平安回来。,,,[sound:無事.mp3],,
<div>不思議</div>,ふしぎ,[0],[名•ナ形]不可思议,<div>△不思嫌なことでもない。/不足为奇。</div>,,,[sound:不思議.mp3],,
<div>不十分</div>,ふじゅうぶん,②,<div>[名•ナ形]不充足，不完全</div>,△理由が不十分だ。/理由不充分。,,,[sound:不十分.mp3],,
<div>婦人</div>,ふじん,[0],[名]妇女,女士,<div>△婦人服/女士服装</div>,△紳士（しんし）①[名]绅士，男性,,[sound:婦人.mp3],,
<div>防ぐ</div>,ふせぐ,②,[他動1]防御；预防,△虫歯を防ぐ。/预防蛀牙。,,,[sound:防ぐ.mp3],,
<div>不足</div>,ふそく,[0],<div>[名•ナ形.自動3]不足，缺乏；不满</div>,△人手が不足する。/人手不够。,過剰(かじょう)[0] [名•ナ形]过剩，过多,,[sound:不足.mp3],,
<div>〜不足</div>,〜ぷそく,,[接尾]……不足，不够,<div>△睡眠不足/睡眠不足</div><div>△力不足/能力不足</div>,,,,,
<div>蓋</div>,ふた,[0],[名]盖子,△瓶の蓋/瓶盖,,,[sound:蓋.mp3],,
<div>舞台</div>,ぶたい,①,[名]舞台,<div>△外交の舞台で活躍する。/在外交界大显身手。</div>,<div>ステージ(stage)②[名]舞台</div>,,[sound:舞台.mp3],,
<div>不注意</div>,ふちゅうい,②,<div>[名•ナ形]不小心，疏忽</div>,<div>△ちょっとした不注意から火寧になった。/因为不小心而引起火灾。</div>,<div>油断（ゆだん）[0][名•自動3]疏忽大意&nbsp;</div><div><br /></div>,,[sound:不注意.mp3],,
<div>物価</div>,ぶっか,[0],[名]物价,△物価が高い。/物价昂贵。,,,[sound:物価.mp3],,
<div>ぶつかる</div>,ぶつかる,[0],<div>[自動1]碰撞；（偶尔）遇到；冲突，争吵</div>,△壁にぶつかる。/碰在墙上。<div>△真正面からぶつかる。/发生正面冲突。</div>,,,[sound:ぶつかる.mp3],,
<div>ぶつける</div>,ぶつける,[0],[他動2]扔，抛;碰上，撞上,<div>△質問をぶつける。/(不客气地）抛出问題。</div><div>△車を電柱にぶつけてしまった。/开车撞上电线杆。</div>,,,[sound:ぶつける.mp3],,
<div>物理</div>,ぶつり,①,[名]物理,,<div>△化学(かがく）①[名]化学</div><div>△地理（ちり）①[名]地理</div><div>△生物(せいぶつ）①[0] [名]生物;生物学</div>,,[sound:物理.mp3],,
<div>船便</div>,ふなびん,[0],[名]船运,△船便で荷物を運ぶ。/用船运搬行李。,航空便（こうくうびん）[0]③[名]空运,,[sound:船便.mp3],,
<div>部品</div>,ぶひん,[0]&nbsp;,[名]零件，部件,△ラジオの部品/收音机的零部件,,,[sound:部品.mp3],,
<div><div>部分</div></div>,ぶぶん,①,[名]部分,一部分,△部分が完成しただけだ。/只完成了一部分。,<div>全体(ぜんたい）[0] [名]全身;全体</div>,,[sound:部分.mp3],,
<div>不満</div>,ふまん,[0],[名•ナ形]不满，不满意,<div>△不满を漏らす。/发泄不满。</div><div>△不满に思う。/感到不满足；觉得不满意。</div>,<div>满足（まんぞく)①[名•ナ形•自動3]满足,圆满；完善，完整</div>,,[sound:不満.mp3],,
<div>踏み切り</div>,ふみきり,[0],[名]道ロ,△踏み切りを渡る。/过道ロ。,,,[sound:踏み切り.mp3],,
<div><div>踏み切る</div></div>,ふみきる,③,<div>[他動1]起跳；下定决心</div>,<div>△企画案の実施に踏み切る。/下定决心实施企划案。</div>,,,[sound:踏み切る.mp3],,
<div>増やす</div>,ふやす,②,[他動1]增加，增长,△資本を増やす。/增加资本。&nbsp;,,,[sound:増やす.mp3],,
<div>不愉快</div>,ふゆかい,②,<div>[名•ナ形]不愉快,不痛快</div>,<div>△不愉快に感じる。/感到不谕快，</div>,△愉快（ゆかい）①[名•ナ形]愉快，畅快，有意思,,[sound:不愉快.mp3],,
<div>frypan</div>,フライパン,[0],<div>[名]平底炒菜锅，煎锅&nbsp;</div>,,,,[sound:フライパン.mp3],,
<div>blouse</div>,ブラウス,②,<div>[名](较宽松的女士或儿童的）罩衫，衬衫</div>,△ブラウスを着る。/穿革衫。&nbsp;,,,[sound:ブラウス.mp3],,
<div>brush</div>,ブラシ,①,[名]刷子,△歯ブラシ/牙刷&nbsp;,,,[sound:ブラシ.mp3],,
<div>plus</div>,プラス,[0]①,<div>[名.他動3]加号；正数；利益;加,加上</div>,△プラス思考/乐观的想法&nbsp;,,,[sound:プラス.mp3],,
<div>plastics</div>,プラスチック,④,[名]塑料，塑胶,△プラスチック製/塑料制的,ビニール(vinyl)②[名]塑料，乙烯树脂,,[sound:プラスチック.mp3],,
<div>plan</div>,ブラン,①,[名]计划.方案,△プランを練る。/反复推敲方案。,計画（けいかく）[0][名.他動3]计划，规划,,[sound:baidu-107c558c-19967a5a-2c98c6ef-74631923-ad8deea2.mp3],,
<div>振り</div>,ふり,[0]②,<div>[名]振动，摆动；（外表的)样子，打扮;装作，假装</div>,<div>△寝たふりをする。/假装睡觉。</div>,,,[sound:振り.mp3],,
<div>free</div>,フリー,②,<div>[名•ナ形]无拘无束，自由；免费</div>,<div>△フリーな立場/自由的立场</div><div>△フリーの飲み物/免费饮料</div>,<div>無料(むりょう）[0]①[名]不要钱，免费;不要报酬</div>,,[sound:フリー.mp3],,
<div>振り込む</div>,ふりこむ,③,<div>[他動1]撒入;存入,拨入</div>,<div>△授業料を振り込む。/把学费存入账号。</div>,,,[sound:振り込む.mp3],,
<div>降り出す</div>,ふりだす,③[0],<div>[自動1]下起来,开始下</div>,<div>△雨が降り出しそうだ。/眼看就要下雨了。</div>,,,[sound:降りだす.mp3],,
<div>print&nbsp;</div>,プリン卜,[0]&nbsp;,[名.他動3]印刷品;打印,<div>△扭義のプリント/讲义的卷子</div><div>△2部をプリントする。/打印两份。</div>,印刷（いんさつ）[0] [名•他動3]印刷<div>コピー(copy)①[名•他動3]复印,拷贝；副本，复印件</div>,,[sound:プリント.mp3],,
<div>振る</div>,ふる,[0],[他動1]挥，摇，摆;撒,<div>△手を振る。/挥手。</div><div>△料理に塩を振る。/往菜上撒盐。</div>,,,[sound:振る.mp3],,
<div>blue</div>,ブルー,②,[名]蓝色•天蓝色,,青（あお）①[名]蓝色;绿色,,[sound:ブルー.mp3],,
<div>震える</div>,ふるえる,[0],<div>[自動2]震动；发抖.哆嗦</div>,<div>△地震で窓ガラスが震えた。/由于地震，窗玻璃震动起来了。</div><div>△怖くて体が震える。/害怕得哆嗦。</div>,,,[sound:震える.mp3],,
<div>古く</div>,ふるく,①,[副]以前,△古くからの友人/老朋友，故交,,,[sound:古く.mp3],,
古本屋,ふるほんや,③,[名]旧书店&nbsp;,△読み終わった本を古本屋に売る。/把看完的书卖到旧书店。<div>△古本屋で本を読む。/在旧书店看书。</div>,△古本(ふるほん）[0][名]旧书<div>△古本（こほん）[0] [名]旧书;古书</div>,,[sound:古本屋.mp3],,
<div>振る舞う</div>,ふるまう,③,<div>[自他動1]行动,动作</div>,△自由に振舞う。/自由行动。,,,[sound:振る舞う.mp3],,
<div>brake</div>,ブレーキ,②,[名]刹车;阻止，制止,<div>△ブレーキをかける。/踩刹车。</div>,アクセル①[名]加速器,,[sound:ブレーキ.mp3],,
<div>触れる</div>,ふれる,[0],<div>[自他動2]碰触；涉及;(耳、目等）感觉到</div>,<div>△事件の本質に触れる。/涉及事件的本质。</div><div>△耳に触れる。/听到。</div>,,,[sound:触れる.mp3],,
<div>program</div>,プログラム,③,<div>[名]节目单;计划表;程序</div>,<div>△全てはプログラムどおりに進行した。/ー切都按计划进行了。</div>,,,[sound:プログラム.mp3],,
<div>ふわふわ</div>,ふわふわ,①,[副•自動3]轻飘飘;心神不定,<div>△白い雲がふわふわと浮んでいる。/白云轻轻地漂浮着。</div><div>△ふわふわした気分/心神不定。</div>,,,[sound:ふわふわ.mp3],,
<div>雰囲気</div>,ふんいき,③,[名]气氛，氛围,<div>△静かな雰囲気/寂静的气氛</div>,,,[sound:雰囲気.mp3],,
<div>分別</div>,ぶんべつ,①[0],[名·他動3]分类，区別,△ゴミの分別収集/分类收垃圾,,,[sound:C1E0B3071D38C2399B3679F5B5687669.mp3],,
<div>平気</div>,へいき,[0],[名•ナ形]不在乎，不介意;沉着，冷静,△平気な顔をする。/满不在乎的表情。,<div>冷静(れいせい）[0][名•ナ形]冷静，沉着,镇静</div>,,[sound:平気.mp3],,
<div>平均</div>,へいきん,[0],[名•自他動3]平均;平衡,△平均所得/平均收入,,,[sound:平均.mp3],,
<div>平日</div>,へいじつ,[0],[名]平时;普通日子,△平日は観客が少ない。/平日里观众不多。,休日（きゅうじつ）[0][名]休息日，休假日,,[sound:平日.mp3],,
<div>弊社</div>,へいしゃ,①,[名]敝社，敝公司,<div>△弊社からサンプルをお送りいたします。/由敝公司送去样品。</div>,<div>△貴社（きしゃ）①②[名]贵公司</div><div>△御社(おんしゃ）①[名]贵公司</div>,,[sound:弊社.mp3],,
<div>凹む</div>,へこむ,[0],[自動1]凹下，瘪,<div>△ボールが凹む。/球瘪了。</div>,,,[sound:凹む.mp3],,
<div>〜別</div>,〜べつ,,[接尾]分开，区別,<div>△男女別/按性别</div><div>△年齢別/按年龄</div>,,,,,
<div>別荘</div>,べっそう,③,[名]別墅,,マンション（mansioin）①[名]高级公寓，居民大楼,,[sound:別荘.mp3],,
<div>別に</div>,べつに,[0],[副]另外，除此以外;并(不),<div>△食費は別に払う。/饭费另外付。</div><div>△別に困らない。/并不怎么为难。</div>,,,[sound:baidu-362d53e7-4a6af161-f7576a8c-c6890709-bba3b2e4.mp3],,
<div>別々</div>,べつべつ,[0],[名•ナ形]分別;各自,<div>△物を別々にしておく。/把东西分开放。</div><div>△別々の方法/各自的方法</div>,,,[sound:別々.mp3],,
蛇,へび,①,[名]蛇,,,,[sound:baidu-6755b8ea-630d2474-4ad1b05d-b61aed69-1fccaa63.mp3],,
<div>減らす</div>,へらす,③[0],<div><div>[他動1]减，减少；缩减，削减</div></div>,<div>△人数を減らす。/裁员。</div><div>△ご飯を減らす。/减少饭量。</div>,増やす(ふやす）②[他動1]增加，添加；增殖，繁殖<div><div>減少（げんしょう）[0][名•自他動3]减少</div></div>,,[sound:減らす.mp3],,
<div>ぺらぺら</div>,ぺらぺら,①[0],[副•ナ形]流利,<div>△彼は日本語がぺらぺらだ。/他的日语说得很流利。</div>,,,[sound:ぺらぺら.mp3],,
<div>veranda</div>,ベランダ,[0],[名]阳台,△服をベランダに干す。/把衣服晾在阳台上。,,,[sound:ベランダ.mp3],,
<div>減る</div>,へる,[0],[自動1]减，减少;饿,<div>△体重が減った。/体重减少了。&nbsp;</div>,,,[sound:減る.mp3],,
<div>belt</div>,ベル卜,[0],[名]腰带，皮带,△腰にベルトを締める。/腰间系皮带。,△シートベルト（seat belt)/安全带,,[sound:ベルト.mp3],,
<div>変換</div>,へんかん,[0],[名•自他動3]改变，变换,△方針を変換する。/改变方针。,,,[sound:変換.mp3],,
<div>ペンキ</div>,ペンキ,[0],[名]油漆,△ペンキを塗る。/涂油漆。,,,[sound:ペンキ.mp3],,
<div>変更</div>,へんこう,[0],<div>[名•他動3]变更，更改;改动</div>,<div>△住所変更/变更住址</div>,,,[sound:変更.mp3],,
<div>返信</div>,へんしん,[0],[名•自動3]回信,<div>△返信が遅れる。/回信迟了。&nbsp;</div>,,,[sound:返信.mp3],,
<div>bench</div>,ベンチ,①,[名]长椅，长凳,,椅子(いす）[0] [名]椅子，凳子，位罝,,[sound:ベンチ.mp3],,
<div>防止</div>,ぼうし,[0],[名.他動3]防止,<div>△交通事故の防止に協力する。/协助防止交通事故的发生。</div>,,,[sound:防止.mp3],,
<div>包装</div>,ほうそう,[0],[名•他動3]包装,<div>△包装紙/包装纸</div>,,,[sound:包装.mp3],,
<div>〜放題</div>,〜ほうだい,,<div>[接尾]自由地,毫无限制地</div>,△食べ放題/畅吃,,,,,
包丁&nbsp;,ほうちょう,[0],[名]菜刀,,,,[sound:包丁.mp3],,
<div>〜方面</div>,〜ほうめん,,[接尾]方面,领域;地区,<div>△東京方面へ出張する。/到东京地区出差。</div>,,,,,
<div>訪問</div>,ほうもん,[0],[名•他動3]访问，拜访,△家庭訪問/家庭访问,,,[sound:訪問.mp3],,
<div>放る</div>,ほうる,[0],[他動1]抛，扔;丢开,△仕事を放っていく。/放下工作不做。,,,[sound:放る.mp3],,
<div>頰</div>,ほお/ほほ,①,[名]脸颊,,,おいしくて頰が落ちそうだ。/好吃极了。,[sound:頬.mp3],,
boat,ボ一卜,①,[名]小船，小艇,,,,[sound:ボート.mp3],,
<div>bonus</div>,ボーナス,①,[名]奖金,<div>△職員にボーナスを支給する。/给职员发奖金。</div>,,,[sound:ボーナス.mp3],,
<div>bowling&nbsp;</div>,ボーリング,[0],[名]保龄球,,<div>ボーリング（boring}[0][名•他動3]钻孔，钻眼</div><div>△パレーボール（volleりb△ll)④[名J排球</div><div>△パスケットボール（basketball)[0][名]篮球</div><div>△サッカ一(soccer)①[名]足球</div>,,[sound:ボーリング.mp3],,
<div>hall</div>,ホール,①,[名]大厅，礼堂;会场，会馆,<div>△ダンスホール/舞厅</div>,,,[sound:ホール.mp3],,
<div>朗らか</div>,ほがらか,②,<div>[ナ形]明朗；晴朗；（声音）爽朗</div>,<div>△朗らかに笑う。/快活地笑。&nbsp;</div>,,,[sound:朗らか.mp3],,
<div>歩行者</div>,ほこうしゃ,②,[名]步行者,行人,△歩行者天国/歩行街,,,[sound:歩行者.mp3],,
<div>埃</div>,ほこり,[0],[名]尘埃,灰尘,△埃だらけになる。/满是灰尘。&nbsp;,,,[sound:埃.mp3],,
<div>星空</div>,ほしぞら,③[0],[名]星空,△星空を仰ぐ。/仰望星空。,,,[sound:星空.mp3],,
<div>募集</div>,ぼしゅう,[0],<div>[名•他動3]募集，征募,招募</div>,<div>△生徒募集を開始する。/开始招生。</div><div>△寄付を募粢する。/募捐。&nbsp;</div>,,,[sound:募集.mp3],,
<div>保証</div>,ほしょう,[0],[名•他動3]保证，担保,△品質を保証する。/保证品质。,,,[sound:保証.mp3],,
<div>干す</div>,ほす,①,[他動1]晒干，晾干,供干,△洗濯物を干す。/把洗好的衣物晒干。,,,[sound:干す.mp3],,
poster,ポスター,①,[名]广告画；海报,△ポスターを貼る。/张贴海报。,,,[sound:ポスター.mp3],,
<div>細長い</div>,ほそながい,④,[ィ形]细长,△細長い指/细长的手指,,,[sound:細長い.mp3],,
<div>保存</div>,ほぞん,[0],[名•他動3]保存,△領収書を保存する。/保存发票。,,,[sound:保存.mp3],,
<div>坊ちゃん</div>,ぼっちゃん,①,<div>[名]令郎;小朋友；少爷作风的人</div>,<div>△坊ちゃん、これをあげるよ。/小朋友，这个给你了。</div><div>△彼は苦労を知らない坊ちゃんだ。/他是娇生惯养的大少爷。</div>,,,[sound:坊ちゃん.mp3],,
<div>pot</div>,ポット,①,[名]壶;热水瓶,<div>△ポットにお湯を入れる。/向热水瓶中倒开水。</div>,,,[sound:ポット.mp3],,
<div>歩道</div>,ほどう,[0],[名]人行道,△横断歩道/人行横道,,,[sound:歩道.mp3],,
<div>&nbsp;解く</div>,ほどく,②,[他動1]解开;拆开,<div>△結び目を解く。/把扣解开。</div><div>△セーターを解く。/拆开毛衣。</div>,,,[sound:解く.mp3],,
<div>&nbsp;骨</div>,ほね,②,[名]骨;要点;骨气，气概,△骨を折る。/骨折；非常辛苦。,,,[sound:baidu-7aa1e8d1-cb21a4b0-74864395-71e0e8e4-6464f958.mp3],,
<div><div>微笑み</div></div>,ほほえみ,[0]④,[名]微笑,△微笑みを浮かべる。/浮现微笑。,,,[sound:微笑み.mp3],,
<div>微笑む</div>,ほほえむ,③,[自動1]微笑,△にっこりと微笑む。/嫣然一笑。,,,[sound:微笑む.mp3],,
horror,ホラー,①,[名]恐怖,△ホラー映画/恐怖电影,,,[sound:ホラー.mp3],,
<div>掘る</div>,ほる,①,[他動1]挖，刨;挖出，发掘,△トンネルを掘る。/挖隧道。,,,[sound:掘る.mp3],,
<div>本社</div>,ほんしゃ,①,[名]总公司,,支社（ししゃ）①[名]分公司,,[sound:本社.mp3],,
<div>本日</div>,ほんじつ,①,[名]本日，今天,<div>△特売は本日限りだ。/只限今天特价出售。&nbsp;</div>,,,[sound:本日.mp3],,
<div>本店</div>,ほんてん,[0],[名]总店；本店,,支店（してん）[0][名]分店,支店,,[sound:本店.mp3],,
<div>本人</div>,ほんにん,①,[名]本人,△本人の同意を求める。/征求本人同意。,<div>他人（たにん）[0][名]他人，別人;外人</div>,,[sound:本人.mp3],,
<div>本の</div>,ほんの,[0],[連体]少许，一点点,△本の少し/一点点&nbsp;,,,[sound:baidu-328268d7-d79dd8c9-8b9d5882-0b9c3486-c4a48bce.mp3],,
<div>本部</div>,ほんぶ,①,[名]本部，总部,△大学本部/大学本部&nbsp;,,,[sound:本部.mp3],,
<div>本文</div>,ほんぶん,①,[名]本文；原文,△契約の本文/合同的原文&nbsp;,,,[sound:本文.mp3],,
<div>本物</div>,ほんもの,[0],[名]真东西，真货,<div>△この花はまるで本物のようだ。/这个假花简直和真的一祥。</div><div><div>△本物と偽物を見分ける。/辨别真品和赝品;辨别真伪。</div></div>,,,[sound:本物.mp3],,
<div>間</div>,ま,[0],[名]空隙，间隔;时间，功夫,△間を置く。/留出间隔。,,,[sound:baidu-84e8766a-ddfddcfb-21a04837-d5d47539-0dbc3bcd.mp3],,
<div>まあ</div>,まあ,①,<div>[嘆](表示吃惊、感叹）嘿，啊，哎哟，哎呀</div>,<div>△まあ、きれいだわ。/啊，真美！</div><div>△まあ、それはかわいそうに。/哎呀，那可真可怜。</div>,,,[sound:まあ.mp3],,
<div>まあまあ</div>,まあまあ,①,<div>[嘆•副•ナ形]好了好了；大致，还算</div>,△まあまあそんなに怒るな。/好了好了，别那么生气。,,,[sound:baidu-2f28ac6a-08ce23a7-ead31d71-2738f78d-2c5b9b79.mp3],,
<div>迷子</div>,まいご,①,[名]迷路;走丢的孩子,<div>△迷子になる。/迷路。</div><div>△迷子を捜す。/寻找走去的孩子.</div>,,,[sound:迷子.mp3],,
<div>毎度</div>,まいど,[0],[名•副]毎次,毎回,,毎回（まいかい）[0][名]每次，每回,,[sound:毎度.mp3],,
<div>minus</div>,マイナス,[0],<div>[名•他動3]减号；负数；减去;损失</div>,<div>△気温はマイナス2度だ。/气溫是零下二度。</div><div>△彼の将来にとってマイナスだ。/对他的将来不利。</div>,プラス（Plus)①[0] [名•他動3]加号；正数;加上;好处,,[sound:マイナス.mp3],,
<div>マイホーム</div>,マイホーム,③,[名]我的家，自己的家庭,△マイホームを細入する。/买房子。,,,[sound:マイホーム.mp3],,
<div>〜前</div>,〜まえ,,[接尾]份儿,<div>△3人前の食事を用意する。/准备三人份的饭菜。</div>,,,,,
<div>巻き込む</div>,まきこむ,③,<div>[他動1]卷进，卷人；连累.牵连</div>,<div>△殺人事件に巻き込まれる。/被牵连进杀人案件中。</div>,,,[sound:巻き込む.mp3],,
巻く,まく,[0],[自他動1](自)形成漩涡；（他)缠绕,△包帯を巻く。/缠绷带。,,,[sound:巻く.mp3],,
<div>蒔く</div>,まく,①,[他動1]播种,△種を蒔く。/播种。,,,[sound:蒔く.mp3],,
枕,まくら,①,[名]枕头,,,,[sound:枕.mp3],,
<div>曲げる</div>,まげる,[0],<div>[他動2]弄弯;歪曲</div>,<div>△事実を曲げる。/歪曲事实。</div>,,,[sound:曲げる.mp3],,
<div>孫</div>,まご,②,[名]孙子,孙女,△孫ができた。/有孙子了。,子孫（しそん）①[名]子孙，后代，后裔,,[sound:孫.mp3],,
<div>まさか</div>,まさか,①,[副]决(不）……；万ー,<div>△まさかそんなことになるとは思わなかった。/绝没想到事情会变成那样。</div><div>△まさかのときに備える。/以备万一。</div>,,,[sound:まさか.mp3],,
<div>増し</div>,まし,[0],[名•ナ形]增加；胜过.强于,<div>△休日の観客は平口の2倍增しだ。/假日的观众比平时多两倍.</div>,,ないより増しだ。/总比没有强。,[sound:増し.mp3],,
<div>mask</div>,<!--anki-->マスク,①,[名]面具；口罩,<div>△マスクをつける。/戴面具。</div><div>△マスクをかける。/戴口罩。</div>,,,[sound:マスク.mp3],,
<div>貧しい</div>,まずしい,③,[イ形]贫穷；贫乏,△贫しい暮らし/穷困的生活,貧乏（びんぼう）①[名.ナ形]贫穷，穷闲,,[sound:貧しい.mp3],,
<div>益々</div>,ますます,②,[副]越发，更加,△雨がますます激しくなる。/雨越下越大。,,,[sound:baidu-88ced944-e686e8a3-f15c71d8-ebfeaebd-92389cbe.mp3],,
<div>混ぜる</div>,まぜる,②,[他動2]掺和,夹杂;搅拌,△酒に水を混ぜる。/往酒里掺水。,,,[sound:混ぜる.mp3],,
<div>待合室</div>,まちあいしつ,③,<div>[名](车站或医院的）等候室</div>,<div>△待合室で少々お待ちください。/请在等候室稍候一下。</div>,,,[sound:待合室.mp3],,
<div>待ち合わせる</div>,まちあわせる,[0]⑤,<div>[自動2]等候，碰头</div>,△公園で待ち合わせる。/在公园碰头。,,,[sound:待ち合わせる.mp3],,
